,number,token,if_predicate,if_argument
18057,153,want,1,0
18058,153,to,0,0
18059,153,sound,1,0
18060,153,hateful,0,0
18061,153,we,0,1
18062,153,must,1,0
18063,153,pretend,1,0
18064,153,everyone,0,1
18065,153,'s,1,0
18066,153,a,1,0
18067,153,possible,0,1
18068,153,suspect,0,1
18069,153,and,0,0
18070,153,make,1,0
18071,153,airline,0,1
18072,153,travel,1,0
18073,153,more,0,0
18074,153,miserable,0,0
18075,153,than,0,0
18076,153,it,0,1
18077,153,'s,1,0
18078,153,ever,0,1
18079,153,been,1,0
18080,153,.,0,0
18081,153,But,0,0
18082,153,because,0,0
18083,153,we,0,1
18084,153,do,1,0
18085,153,n't,0,0
18086,153,want,1,0
18087,153,to,0,0
18088,153,sound,1,0
18089,153,hateful,0,0
18090,153,we,0,1
18091,153,must,1,0
18092,153,pretend,1,0
18093,153,everyone,0,1
18094,153,'s,1,0
18095,153,a,1,0
18096,153,possible,0,1
18097,153,suspect,0,1
18098,153,and,0,0
18099,153,make,1,0
18100,153,airline,0,1
18101,153,travel,1,0
18102,153,more,0,0
18103,153,miserable,0,0
18104,153,than,0,0
18105,153,it,0,1
18106,153,'s,1,0
18107,153,ever,0,1
18108,153,been,1,0
18109,153,.,0,0
18110,153,But,0,0
18111,153,because,0,0
18112,153,we,0,1
18113,153,do,1,0
18114,153,n't,0,0
18115,153,want,1,0
18116,153,to,0,0
18117,153,sound,1,0
18118,153,hateful,0,0
18119,153,we,0,1
18120,153,must,1,0
18121,153,pretend,1,0
18122,153,everyone,0,1
18123,153,'s,1,0
18124,153,a,1,0
18125,153,possible,0,1
18126,153,suspect,0,1
18127,153,and,0,0
18128,153,make,1,0
18129,153,airline,0,1
18130,153,travel,1,0
18131,153,more,0,0
18132,153,miserable,0,0
18133,153,than,0,0
18134,153,it,0,1
18135,153,'s,1,0
18136,153,ever,0,1
18137,153,been,1,0
18138,153,.,0,0
18139,153,But,0,0
18140,153,because,0,0
18141,153,we,0,1
18142,153,do,1,0
18143,153,n't,0,0
18144,153,want,1,0
18145,153,to,0,0
18146,153,sound,1,0
18147,153,hateful,0,0
18148,153,we,0,1
18149,153,must,1,0
18150,153,pretend,1,0
18151,153,everyone,0,1
18152,153,'s,1,0
18153,153,a,1,0
18154,153,possible,0,1
18155,153,suspect,0,1
18156,153,and,0,0
18157,153,make,1,0
18158,153,airline,0,1
18159,153,travel,1,0
18160,153,more,0,0
18161,153,miserable,0,0
18162,153,than,0,0
18163,153,it,0,1
18164,153,'s,1,0
18165,153,ever,0,1
18166,153,been,1,0
18167,153,.,0,0
18168,153,But,0,0
18169,153,because,0,0
18170,153,we,0,1
18171,153,do,1,0
18172,153,n't,0,0
18173,153,want,1,0
18174,153,to,0,0
18175,153,sound,1,0
18176,153,hateful,0,0
18177,153,we,0,1
18178,153,must,1,0
18179,153,pretend,1,0
18180,153,everyone,0,1
18181,153,'s,1,0
18182,153,a,1,0
18183,153,possible,0,1
18184,153,suspect,0,1
18185,153,and,0,0
18186,153,make,1,0
18187,153,airline,0,1
18188,153,travel,1,0
18189,153,more,0,0
18190,153,miserable,0,0
18191,153,than,0,0
18192,153,it,0,1
18193,153,'s,1,0
18194,153,ever,0,1
18195,153,been,1,0
18196,153,.,0,0
18197,153,But,0,0
18198,153,because,0,0
18199,153,we,0,1
18200,153,do,1,0
18201,153,n't,0,0
18202,153,want,1,0
18203,153,to,0,0
18204,153,sound,1,0
18205,153,hateful,0,0
18206,153,we,0,1
18207,153,must,1,0
18208,153,pretend,1,0
18209,153,everyone,0,1
18210,153,'s,1,0
18211,153,a,1,0
18212,153,possible,0,1
18213,153,suspect,0,1
18214,153,and,0,0
18215,153,make,1,0
18216,153,airline,0,1
18217,153,travel,1,0
18218,153,more,0,0
18219,153,miserable,0,0
18220,153,than,0,0
18221,153,it,0,1
18222,153,'s,1,0
18223,153,ever,0,1
18224,153,been,1,0
18225,153,.,0,0
18226,154,On,0,0
18227,154,the,0,1
18228,154,internet,0,0
18229,154,site,0,0
18230,154,of,0,0
18231,154,Monotheism,0,0
18232,154,and,0,1
18233,154,Holy,0,0
18234,154,War,0,0
18235,154,(,0,0
18236,154,al,0,1
18237,154,-,0,0
18238,154,Tawhid,0,0
18239,154,wa,0,0
18240,154,al,0,1
18241,154,-,0,0
18242,154,Jihad,0,0
18243,154,),0,0
18244,154,",",0,1
18245,154,the,0,1
18246,154,group,0,1
18247,154,allegedly,0,0
18248,154,declared,1,0
18249,154,",",0,1
18250,154,"""",0,0
18251,154,We,0,0
18252,154,announce,1,0
18253,154,that,0,0
18254,154,the,0,1
18255,154,Tawhid,0,0
18256,154,and,0,1
18257,154,Jihad,0,0
18258,154,Group,0,0
18259,154,",",0,1
18260,154,its,0,0
18261,154,prince,0,1
18262,154,and,0,1
18263,154,soldiers,0,0
18264,154,",",0,1
18265,154,have,1,0
18266,154,pledged,1,0
18267,154,allegiance,0,1
18268,154,to,0,0
18269,154,the,0,1
18270,154,sheikh,0,0
18271,154,of,0,0
18272,154,the,0,1
18273,154,mujahideen,0,0
18274,154,Osama,0,0
18275,154,bin,0,0
18276,154,Laden,0,0
18277,154,.,0,0
18278,154,"""",0,0
18279,154,On,0,0
18280,154,the,0,1
18281,154,internet,0,0
18282,154,site,0,0
18283,154,of,0,0
18284,154,Monotheism,0,0
18285,154,and,0,1
18286,154,Holy,0,0
18287,154,War,0,0
18288,154,(,0,0
18289,154,al,0,1
18290,154,-,0,0
18291,154,Tawhid,0,0
18292,154,wa,0,0
18293,154,al,0,1
18294,154,-,0,0
18295,154,Jihad,0,0
18296,154,),0,0
18297,154,",",0,1
18298,154,the,0,1
18299,154,group,0,1
18300,154,allegedly,0,0
18301,154,declared,1,0
18302,154,",",0,1
18303,154,"""",0,0
18304,154,We,0,0
18305,154,announce,1,0
18306,154,that,0,0
18307,154,the,0,1
18308,154,Tawhid,0,0
18309,154,and,0,1
18310,154,Jihad,0,0
18311,154,Group,0,0
18312,154,",",0,1
18313,154,its,0,0
18314,154,prince,0,1
18315,154,and,0,1
18316,154,soldiers,0,0
18317,154,",",0,1
18318,154,have,1,0
18319,154,pledged,1,0
18320,154,allegiance,0,1
18321,154,to,0,0
18322,154,the,0,1
18323,154,sheikh,0,0
18324,154,of,0,0
18325,154,the,0,1
18326,154,mujahideen,0,0
18327,154,Osama,0,0
18328,154,bin,0,0
18329,154,Laden,0,0
18330,154,.,0,0
18331,154,"""",0,0
18332,154,On,0,0
18333,154,the,0,1
18334,154,internet,0,0
18335,154,site,0,0
18336,154,of,0,0
18337,154,Monotheism,0,0
18338,154,and,0,1
18339,154,Holy,0,0
18340,154,War,0,0
18341,154,(,0,0
18342,154,al,0,1
18343,154,-,0,0
18344,154,Tawhid,0,0
18345,154,wa,0,0
18346,154,al,0,1
18347,154,-,0,0
18348,154,Jihad,0,0
18349,154,),0,0
18350,154,",",0,1
18351,154,the,0,1
18352,154,group,0,1
18353,154,allegedly,0,0
18354,154,declared,1,0
18355,154,",",0,1
18356,154,"""",0,0
18357,154,We,0,0
18358,154,announce,1,0
18359,154,that,0,0
18360,154,the,0,1
18361,154,Tawhid,0,0
18362,154,and,0,1
18363,154,Jihad,0,0
18364,154,Group,0,0
18365,154,",",0,1
18366,154,its,0,0
18367,154,prince,0,1
18368,154,and,0,1
18369,154,soldiers,0,0
18370,154,",",0,1
18371,154,have,1,0
18372,154,pledged,1,0
18373,154,allegiance,0,1
18374,154,to,0,0
18375,154,the,0,1
18376,154,sheikh,0,0
18377,154,of,0,0
18378,154,the,0,1
18379,154,mujahideen,0,0
18380,154,Osama,0,0
18381,154,bin,0,0
18382,154,Laden,0,0
18383,154,.,0,0
18384,154,"""",0,0
18385,154,On,0,0
18386,154,the,0,1
18387,154,internet,0,0
18388,154,site,0,0
18389,154,of,0,0
18390,154,Monotheism,0,0
18391,154,and,0,1
18392,154,Holy,0,0
18393,154,War,0,0
18394,154,(,0,0
18395,154,al,0,1
18396,154,-,0,0
18397,154,Tawhid,0,0
18398,154,wa,0,0
18399,154,al,0,1
18400,154,-,0,0
18401,154,Jihad,0,0
18402,154,),0,0
18403,154,",",0,1
18404,154,the,0,1
18405,154,group,0,1
18406,154,allegedly,0,0
18407,154,declared,1,0
18408,154,",",0,1
18409,154,"""",0,0
18410,154,We,0,0
18411,154,announce,1,0
18412,154,that,0,0
18413,154,the,0,1
18414,154,Tawhid,0,0
18415,154,and,0,1
18416,154,Jihad,0,0
18417,154,Group,0,0
18418,154,",",0,1
18419,154,its,0,0
18420,154,prince,0,1
18421,154,and,0,1
18422,154,soldiers,0,0
18423,154,",",0,1
18424,154,have,1,0
18425,154,pledged,1,0
18426,154,allegiance,0,1
18427,154,to,0,0
18428,154,the,0,1
18429,154,sheikh,0,0
18430,154,of,0,0
18431,154,the,0,1
18432,154,mujahideen,0,0
18433,154,Osama,0,0
18434,154,bin,0,0
18435,154,Laden,0,0
18436,154,.,0,0
18437,154,"""",0,0
18438,155,This,0,0
18439,155,pledge,0,1
18440,155,is,1,0
18441,155,a,0,1
18442,155,new,0,1
18443,155,development,0,1
18444,155,.,0,0
18445,155,This,0,0
18446,155,pledge,0,1
18447,155,is,1,0
18448,155,a,0,1
18449,155,new,0,1
18450,155,development,0,1
18451,155,.,0,0
18452,156,Abu,0,0
18453,156,Musab,0,0
18454,156,al,0,1
18455,156,-,0,1
18456,156,Zarqawi,0,0
18457,156,and,0,1
18458,156,his,0,0
18459,156,group,0,1
18460,156,are,1,0
18461,156,said,1,0
18462,156,to,0,0
18463,156,have,1,0
18464,156,been,1,0
18465,156,bitter,0,1
18466,156,rivals,0,1
18467,156,of,0,1
18468,156,al,0,1
18469,156,-,0,1
18470,156,Qaeda,0,0
18471,156,during,0,0
18472,156,the,0,0
18473,156,Afghan,0,0
18474,156,resistance,0,0
18475,156,days,0,0
18476,156,.,0,0
18477,156,Abu,0,0
18478,156,Musab,0,0
18479,156,al,0,1
18480,156,-,0,1
18481,156,Zarqawi,0,0
18482,156,and,0,1
18483,156,his,0,0
18484,156,group,0,1
18485,156,are,1,0
18486,156,said,1,0
18487,156,to,0,0
18488,156,have,1,0
18489,156,been,1,0
18490,156,bitter,0,1
18491,156,rivals,0,1
18492,156,of,0,1
18493,156,al,0,1
18494,156,-,0,1
18495,156,Qaeda,0,0
18496,156,during,0,0
18497,156,the,0,0
18498,156,Afghan,0,0
18499,156,resistance,0,0
18500,156,days,0,0
18501,156,.,0,0
18502,156,Abu,0,0
18503,156,Musab,0,0
18504,156,al,0,1
18505,156,-,0,1
18506,156,Zarqawi,0,0
18507,156,and,0,1
18508,156,his,0,0
18509,156,group,0,1
18510,156,are,1,0
18511,156,said,1,0
18512,156,to,0,0
18513,156,have,1,0
18514,156,been,1,0
18515,156,bitter,0,1
18516,156,rivals,0,1
18517,156,of,0,1
18518,156,al,0,1
18519,156,-,0,1
18520,156,Qaeda,0,0
18521,156,during,0,0
18522,156,the,0,0
18523,156,Afghan,0,0
18524,156,resistance,0,0
18525,156,days,0,0
18526,156,.,0,0
18527,156,Abu,0,0
18528,156,Musab,0,0
18529,156,al,0,1
18530,156,-,0,1
18531,156,Zarqawi,0,0
18532,156,and,0,1
18533,156,his,0,0
18534,156,group,0,1
18535,156,are,1,0
18536,156,said,1,0
18537,156,to,0,0
18538,156,have,1,0
18539,156,been,1,0
18540,156,bitter,0,1
18541,156,rivals,0,1
18542,156,of,0,1
18543,156,al,0,1
18544,156,-,0,1
18545,156,Qaeda,0,0
18546,156,during,0,0
18547,156,the,0,0
18548,156,Afghan,0,0
18549,156,resistance,0,0
18550,156,days,0,0
18551,156,.,0,0
18552,157,One,0,0
18553,157,witness,0,1
18554,157,at,0,1
18555,157,the,0,1
18556,157,Moutasaddiq,0,0
18557,157,trial,0,0
18558,157,in,0,0
18559,157,Germany,0,0
18560,157,alleged,1,0
18561,157,that,0,0
18562,157,Zarqawi,0,0
18563,157,had,1,0
18564,157,not,0,1
18565,157,allowed,1,0
18566,157,Monotheism,0,0
18567,157,and,0,1
18568,157,Holy,0,0
18569,157,War,0,0
18570,157,to,0,0
18571,157,share,1,0
18572,157,resources,0,1
18573,157,with,0,1
18574,157,al,1,0
18575,157,-,0,0
18576,157,Qaeda,0,0
18577,157,in,0,0
18578,157,the,0,1
18579,157,early,0,0
18580,157,zeroes,0,0
18581,157,of,0,0
18582,157,the,0,1
18583,157,21st,0,0
18584,157,century,0,0
18585,157,.,0,0
18586,157,One,0,0
18587,157,witness,0,1
18588,157,at,0,1
18589,157,the,0,1
18590,157,Moutasaddiq,0,0
18591,157,trial,0,0
18592,157,in,0,0
18593,157,Germany,0,0
18594,157,alleged,1,0
18595,157,that,0,0
18596,157,Zarqawi,0,0
18597,157,had,1,0
18598,157,not,0,1
18599,157,allowed,1,0
18600,157,Monotheism,0,0
18601,157,and,0,1
18602,157,Holy,0,0
18603,157,War,0,0
18604,157,to,0,0
18605,157,share,1,0
18606,157,resources,0,1
18607,157,with,0,1
18608,157,al,1,0
18609,157,-,0,0
18610,157,Qaeda,0,0
18611,157,in,0,0
18612,157,the,0,1
18613,157,early,0,0
18614,157,zeroes,0,0
18615,157,of,0,0
18616,157,the,0,1
18617,157,21st,0,0
18618,157,century,0,0
18619,157,.,0,0
18620,157,One,0,0
18621,157,witness,0,1
18622,157,at,0,1
18623,157,the,0,1
18624,157,Moutasaddiq,0,0
18625,157,trial,0,0
18626,157,in,0,0
18627,157,Germany,0,0
18628,157,alleged,1,0
18629,157,that,0,0
18630,157,Zarqawi,0,0
18631,157,had,1,0
18632,157,not,0,1
18633,157,allowed,1,0
18634,157,Monotheism,0,0
18635,157,and,0,1
18636,157,Holy,0,0
18637,157,War,0,0
18638,157,to,0,0
18639,157,share,1,0
18640,157,resources,0,1
18641,157,with,0,1
18642,157,al,1,0
18643,157,-,0,0
18644,157,Qaeda,0,0
18645,157,in,0,0
18646,157,the,0,1
18647,157,early,0,0
18648,157,zeroes,0,0
18649,157,of,0,0
18650,157,the,0,1
18651,157,21st,0,0
18652,157,century,0,0
18653,157,.,0,0
18654,157,One,0,0
18655,157,witness,0,1
18656,157,at,0,1
18657,157,the,0,1
18658,157,Moutasaddiq,0,0
18659,157,trial,0,0
18660,157,in,0,0
18661,157,Germany,0,0
18662,157,alleged,1,0
18663,157,that,0,0
18664,157,Zarqawi,0,0
18665,157,had,1,0
18666,157,not,0,1
18667,157,allowed,1,0
18668,157,Monotheism,0,0
18669,157,and,0,1
18670,157,Holy,0,0
18671,157,War,0,0
18672,157,to,0,0
18673,157,share,1,0
18674,157,resources,0,1
18675,157,with,0,1
18676,157,al,1,0
18677,157,-,0,0
18678,157,Qaeda,0,0
18679,157,in,0,0
18680,157,the,0,1
18681,157,early,0,0
18682,157,zeroes,0,0
18683,157,of,0,0
18684,157,the,0,1
18685,157,21st,0,0
18686,157,century,0,0
18687,157,.,0,0
18688,157,One,0,0
18689,157,witness,0,1
18690,157,at,0,1
18691,157,the,0,1
18692,157,Moutasaddiq,0,0
18693,157,trial,0,0
18694,157,in,0,0
18695,157,Germany,0,0
18696,157,alleged,1,0
18697,157,that,0,0
18698,157,Zarqawi,0,0
18699,157,had,1,0
18700,157,not,0,1
18701,157,allowed,1,0
18702,157,Monotheism,0,0
18703,157,and,0,1
18704,157,Holy,0,0
18705,157,War,0,0
18706,157,to,0,0
18707,157,share,1,0
18708,157,resources,0,1
18709,157,with,0,1
18710,157,al,1,0
18711,157,-,0,0
18712,157,Qaeda,0,0
18713,157,in,0,0
18714,157,the,0,1
18715,157,early,0,0
18716,157,zeroes,0,0
18717,157,of,0,0
18718,157,the,0,1
18719,157,21st,0,0
18720,157,century,0,0
18721,157,.,0,0
18722,158,If,0,0
18723,158,the,0,1
18724,158,statement,0,1
18725,158,is,1,0
18726,158,true,0,0
18727,158,",",0,0
18728,158,it,0,1
18729,158,is,1,0
18730,158,a,1,0
18731,158,worrying,0,1
18732,158,sign,0,1
18733,158,that,0,0
18734,158,even,0,1
18735,158,the,0,1
18736,158,divided,1,0
18737,158,small,0,1
18738,158,radical,0,1
18739,158,guerrilla,0,1
18740,158,groups,0,1
18741,158,are,1,0
18742,158,being,1,0
18743,158,"""",0,0
18744,158,picked,1,0
18745,158,up,0,1
18746,158,"""",0,0
18747,158,by,0,1
18748,158,al,0,1
18749,158,-,0,0
18750,158,Qaeda,0,0
18751,158,.,0,0
18752,158,If,0,0
18753,158,the,0,1
18754,158,statement,0,1
18755,158,is,1,0
18756,158,true,0,0
18757,158,",",0,0
18758,158,it,0,1
18759,158,is,1,0
18760,158,a,1,0
18761,158,worrying,0,1
18762,158,sign,0,1
18763,158,that,0,0
18764,158,even,0,1
18765,158,the,0,1
18766,158,divided,1,0
18767,158,small,0,1
18768,158,radical,0,1
18769,158,guerrilla,0,1
18770,158,groups,0,1
18771,158,are,1,0
18772,158,being,1,0
18773,158,"""",0,0
18774,158,picked,1,0
18775,158,up,0,1
18776,158,"""",0,0
18777,158,by,0,1
18778,158,al,0,1
18779,158,-,0,0
18780,158,Qaeda,0,0
18781,158,.,0,0
18782,158,If,0,0
18783,158,the,0,1
18784,158,statement,0,1
18785,158,is,1,0
18786,158,true,0,0
18787,158,",",0,0
18788,158,it,0,1
18789,158,is,1,0
18790,158,a,1,0
18791,158,worrying,0,1
18792,158,sign,0,1
18793,158,that,0,0
18794,158,even,0,1
18795,158,the,0,1
18796,158,divided,1,0
18797,158,small,0,1
18798,158,radical,0,1
18799,158,guerrilla,0,1
18800,158,groups,0,1
18801,158,are,1,0
18802,158,being,1,0
18803,158,"""",0,0
18804,158,picked,1,0
18805,158,up,0,1
18806,158,"""",0,0
18807,158,by,0,1
18808,158,al,0,1
18809,158,-,0,0
18810,158,Qaeda,0,0
18811,158,.,0,0
18812,158,If,0,0
18813,158,the,0,1
18814,158,statement,0,1
18815,158,is,1,0
18816,158,true,0,0
18817,158,",",0,0
18818,158,it,0,1
18819,158,is,1,0
18820,158,a,1,0
18821,158,worrying,0,1
18822,158,sign,0,1
18823,158,that,0,0
18824,158,even,0,1
18825,158,the,0,1
18826,158,divided,1,0
18827,158,small,0,1
18828,158,radical,0,1
18829,158,guerrilla,0,1
18830,158,groups,0,1
18831,158,are,1,0
18832,158,being,1,0
18833,158,"""",0,0
18834,158,picked,1,0
18835,158,up,0,1
18836,158,"""",0,0
18837,158,by,0,1
18838,158,al,0,1
18839,158,-,0,0
18840,158,Qaeda,0,0
18841,158,.,0,0
18842,158,If,0,0
18843,158,the,0,1
18844,158,statement,0,1
18845,158,is,1,0
18846,158,true,0,0
18847,158,",",0,0
18848,158,it,0,1
18849,158,is,1,0
18850,158,a,1,0
18851,158,worrying,0,1
18852,158,sign,0,1
18853,158,that,0,0
18854,158,even,0,1
18855,158,the,0,1
18856,158,divided,1,0
18857,158,small,0,1
18858,158,radical,0,1
18859,158,guerrilla,0,1
18860,158,groups,0,1
18861,158,are,1,0
18862,158,being,1,0
18863,158,"""",0,0
18864,158,picked,1,0
18865,158,up,0,1
18866,158,"""",0,0
18867,158,by,0,1
18868,158,al,0,1
18869,158,-,0,0
18870,158,Qaeda,0,0
18871,158,.,0,0
18872,158,If,0,0
18873,158,the,0,1
18874,158,statement,0,1
18875,158,is,1,0
18876,158,true,0,0
18877,158,",",0,0
18878,158,it,0,1
18879,158,is,1,0
18880,158,a,1,0
18881,158,worrying,0,1
18882,158,sign,0,1
18883,158,that,0,0
18884,158,even,0,1
18885,158,the,0,1
18886,158,divided,1,0
18887,158,small,0,1
18888,158,radical,0,1
18889,158,guerrilla,0,1
18890,158,groups,0,1
18891,158,are,1,0
18892,158,being,1,0
18893,158,"""",0,0
18894,158,picked,1,0
18895,158,up,0,1
18896,158,"""",0,0
18897,158,by,0,1
18898,158,al,0,1
18899,158,-,0,0
18900,158,Qaeda,0,0
18901,158,.,0,0
18902,158,If,0,0
18903,158,the,0,1
18904,158,statement,0,1
18905,158,is,1,0
18906,158,true,0,0
18907,158,",",0,0
18908,158,it,0,1
18909,158,is,1,0
18910,158,a,1,0
18911,158,worrying,0,1
18912,158,sign,0,1
18913,158,that,0,0
18914,158,even,0,1
18915,158,the,0,1
18916,158,divided,1,0
18917,158,small,0,1
18918,158,radical,0,1
18919,158,guerrilla,0,1
18920,158,groups,0,1
18921,158,are,1,0
18922,158,being,1,0
18923,158,"""",0,0
18924,158,picked,1,0
18925,158,up,0,1
18926,158,"""",0,0
18927,158,by,0,1
18928,158,al,0,1
18929,158,-,0,0
18930,158,Qaeda,0,0
18931,158,.,0,0
18932,158,If,0,0
18933,158,the,0,1
18934,158,statement,0,1
18935,158,is,1,0
18936,158,true,0,0
18937,158,",",0,0
18938,158,it,0,1
18939,158,is,1,0
18940,158,a,1,0
18941,158,worrying,0,1
18942,158,sign,0,1
18943,158,that,0,0
18944,158,even,0,1
18945,158,the,0,1
18946,158,divided,1,0
18947,158,small,0,1
18948,158,radical,0,1
18949,158,guerrilla,0,1
18950,158,groups,0,1
18951,158,are,1,0
18952,158,being,1,0
18953,158,"""",0,0
18954,158,picked,1,0
18955,158,up,0,1
18956,158,"""",0,0
18957,158,by,0,1
18958,158,al,0,1
18959,158,-,0,0
18960,158,Qaeda,0,0
18961,158,.,0,0
18962,159,This,0,0
18963,159,consolidation,0,1
18964,159,is,1,0
18965,159,obviously,0,0
18966,159,a,0,1
18967,159,result,0,1
18968,159,of,0,1
18969,159,Bush,0,0
18970,159,'s,0,0
18971,159,aggressive,0,0
18972,159,invasion,0,0
18973,159,of,0,1
18974,159,Iraq,0,0
18975,159,and,0,0
18976,159,of,0,1
18977,159,the,0,0
18978,159,botching,0,0
18979,159,of,0,1
18980,159,the,0,0
18981,159,aftermath,0,0
18982,159,.,0,0
18983,159,This,0,0
18984,159,consolidation,0,1
18985,159,is,1,0
18986,159,obviously,0,0
18987,159,a,0,1
18988,159,result,0,1
18989,159,of,0,1
18990,159,Bush,0,0
18991,159,'s,0,0
18992,159,aggressive,0,0
18993,159,invasion,0,0
18994,159,of,0,1
18995,159,Iraq,0,0
18996,159,and,0,0
18997,159,of,0,1
18998,159,the,0,0
18999,159,botching,0,0
19000,159,of,0,1
19001,159,the,0,0
19002,159,aftermath,0,0
19003,159,.,0,0
19004,159,This,0,0
19005,159,consolidation,0,1
19006,159,is,1,0
19007,159,obviously,0,0
19008,159,a,0,1
19009,159,result,0,1
19010,159,of,0,1
19011,159,Bush,0,0
19012,159,'s,0,0
19013,159,aggressive,0,0
19014,159,invasion,0,0
19015,159,of,0,1
19016,159,Iraq,0,0
19017,159,and,0,0
19018,159,of,0,1
19019,159,the,0,0
19020,159,botching,0,0
19021,159,of,0,1
19022,159,the,0,0
19023,159,aftermath,0,0
19024,159,.,0,0
19025,159,This,0,0
19026,159,consolidation,0,1
19027,159,is,1,0
19028,159,obviously,0,0
19029,159,a,0,1
19030,159,result,0,1
19031,159,of,0,1
19032,159,Bush,0,0
19033,159,'s,0,0
19034,159,aggressive,0,0
19035,159,invasion,0,0
19036,159,of,0,1
19037,159,Iraq,0,0
19038,159,and,0,0
19039,159,of,0,1
19040,159,the,0,0
19041,159,botching,0,0
19042,159,of,0,1
19043,159,the,0,0
19044,159,aftermath,0,0
19045,159,.,0,0
19046,160,It,0,0
19047,160,is,1,0
19048,160,a,0,1
19049,160,setback,0,1
19050,160,for,0,1
19051,160,the,0,0
19052,160,war,0,0
19053,160,on,0,0
19054,160,terror,0,0
19055,160,.,0,0
19056,160,It,0,0
19057,160,is,1,0
19058,160,a,0,1
19059,160,setback,0,1
19060,160,for,0,1
19061,160,the,0,0
19062,160,war,0,0
19063,160,on,0,0
19064,160,terror,0,0
19065,160,.,0,0
19066,161,Al,0,0
19067,161,-,0,1
19068,161,Qaeda,0,0
19069,161,in,0,1
19070,161,Afghanistan,0,0
19071,161,was,1,0
19072,161,a,1,0
19073,161,group,0,1
19074,161,of,0,1
19075,161,only,0,0
19076,161,a,1,0
19077,161,few,0,0
19078,161,hundred,0,0
19079,161,"""",0,0
19080,161,Afghan,0,0
19081,161,Arabs,0,0
19082,161,"""",0,0
19083,161,who,0,1
19084,161,pledged,1,0
19085,161,personal,0,1
19086,161,loyalty,0,1
19087,161,to,0,0
19088,161,Usamah,0,0
19089,161,Bin,0,0
19090,161,Laden,0,0
19091,161,.,0,0
19092,161,Al,0,0
19093,161,-,0,1
19094,161,Qaeda,0,0
19095,161,in,0,1
19096,161,Afghanistan,0,0
19097,161,was,1,0
19098,161,a,1,0
19099,161,group,0,1
19100,161,of,0,1
19101,161,only,0,0
19102,161,a,1,0
19103,161,few,0,0
19104,161,hundred,0,0
19105,161,"""",0,0
19106,161,Afghan,0,0
19107,161,Arabs,0,0
19108,161,"""",0,0
19109,161,who,0,1
19110,161,pledged,1,0
19111,161,personal,0,1
19112,161,loyalty,0,1
19113,161,to,0,0
19114,161,Usamah,0,0
19115,161,Bin,0,0
19116,161,Laden,0,0
19117,161,.,0,0
19118,162,It,0,0
19119,162,could,1,0
19120,162,notionally,0,0
19121,162,be,1,0
19122,162,expanded,1,0
19123,162,to,0,0
19124,162,encompass,1,0
19125,162,the,0,1
19126,162,"5,000",0,0
19127,162,-,0,0
19128,162,strong,0,1
19129,162,"""",0,1
19130,162,55th,0,1
19131,162,Brigade,0,0
19132,162,"""",0,1
19133,162,of,0,1
19134,162,the,0,1
19135,162,Taliban,0,0
19136,162,regime,0,0
19137,162,",",0,0
19138,162,though,0,0
19139,162,this,0,1
19140,162,is,1,0
19141,162,not,0,0
19142,162,the,0,1
19143,162,technical,0,1
19144,162,definition,0,1
19145,162,.,0,0
19146,162,It,0,0
19147,162,could,1,0
19148,162,notionally,0,0
19149,162,be,1,0
19150,162,expanded,1,0
19151,162,to,0,0
19152,162,encompass,1,0
19153,162,the,0,1
19154,162,"5,000",0,0
19155,162,-,0,0
19156,162,strong,0,1
19157,162,"""",0,1
19158,162,55th,0,1
19159,162,Brigade,0,0
19160,162,"""",0,1
19161,162,of,0,1
19162,162,the,0,1
19163,162,Taliban,0,0
19164,162,regime,0,0
19165,162,",",0,0
19166,162,though,0,0
19167,162,this,0,1
19168,162,is,1,0
19169,162,not,0,0
19170,162,the,0,1
19171,162,technical,0,1
19172,162,definition,0,1
19173,162,.,0,0
19174,162,It,0,0
19175,162,could,1,0
19176,162,notionally,0,0
19177,162,be,1,0
19178,162,expanded,1,0
19179,162,to,0,0
19180,162,encompass,1,0
19181,162,the,0,1
19182,162,"5,000",0,0
19183,162,-,0,0
19184,162,strong,0,1
19185,162,"""",0,1
19186,162,55th,0,1
19187,162,Brigade,0,0
19188,162,"""",0,1
19189,162,of,0,1
19190,162,the,0,1
19191,162,Taliban,0,0
19192,162,regime,0,0
19193,162,",",0,0
19194,162,though,0,0
19195,162,this,0,1
19196,162,is,1,0
19197,162,not,0,0
19198,162,the,0,1
19199,162,technical,0,1
19200,162,definition,0,1
19201,162,.,0,0
19202,162,It,0,0
19203,162,could,1,0
19204,162,notionally,0,0
19205,162,be,1,0
19206,162,expanded,1,0
19207,162,to,0,0
19208,162,encompass,1,0
19209,162,the,0,1
19210,162,"5,000",0,0
19211,162,-,0,0
19212,162,strong,0,1
19213,162,"""",0,1
19214,162,55th,0,1
19215,162,Brigade,0,0
19216,162,"""",0,1
19217,162,of,0,1
19218,162,the,0,1
19219,162,Taliban,0,0
19220,162,regime,0,0
19221,162,",",0,0
19222,162,though,0,0
